EDRPOU,Name,Address,Contacts,KOATUU,Кількість відходів по ПЗУВ,Кількість відходів в тоннах,Відходи I класу,Відходи II класу,Відходи III класу,Відходи IV класу
00110993,"ПрАТ ""ПІВДЕНТРАНСЕНЕРГО""","пров. Вологодський, 30, м. Запоріжжя, Запорізька обл., 69041",energo@ute.zp.ua/0676121377,2310136900,592.85,113.599,0.03900000000000001,0.01,5.7,107.85000000000001
33802580,"Приватне підприємство ""Анастасія+М""","12130, Житомирська обл.,Хорошівський р-н, с. Небіж, вул. Кутузова, 36",g30792@gmail.com/0974999402,1821183401,592.82,226.00080000000003,0.033,0.3998,0.048,225.52
24889774,ПФПрАТ ВНП «Укрзооветпромпостач»,"08030, Київська обл., Макарівський р-н., с. Плахтянка, вул. Кавказька,4",zoovet@i.kiev.ua/(04578)3-42-32,3222786801,592.8,55.87800000000001,0.078,0.0,3.0,52.8
23976347,"ПАТ ""Стрийський хлібокомбінат""","82462, Львівська обл., Стрийський р-н., с. Слобітка, вул. Колеси, 4",/024553252,4625384605,592.59,235.355,0.05,0.21500000000000002,0.0,235.08999999999997
0013659249,"ПП Фірма ""Колектор""","76011, м. Івано-Франківськ, вул. Польова 5",colector@bigmir.net/0342(75-92-67),2610100000,592.2,592.2,0.0,0.0,0.0,592.2
20093073,"СТОВ ""Маяк""","Вінницька область, Калинівський р-н, с.Пиків, вул.Соборна,13",stov.mayak@i.ua/0433334224,0521686303,591.809,42.218,0.024,0.45,4.1850000000000005,37.559
23815414,"ТОВ ""Вест-Експрес""","39740, Полтавська обл, Кременчуцький р-н, с. Рокитне, вул. Сковороди, 56Б",lob@west-express.com.ua/(0536)72-56-10,5322485101,591.6336,92.5776,0.0007999999999999999,0.0,10.1032,82.4736
37041524,"ТзОВ ""Ніко Захід Преміум""","79019, м. Львів, вул. Липинського, 50 Б",/2989551,4610100000,591.229,57.010999999999996,0.032,0.75,0.0,56.229
30564476,Фермерське господарство «Житниця -М»,"28131, Кіровоградська обл., Онуфріївський р-н., с. Зибкове, вул. Садова, буд. 43",ecosystema@ukr.net/05238-9-61-26,3524681901,590.7760000000001,74.012,0.0,0.9920000000000002,0.444,72.57600000000001
0013640534,"ПрАТ ""Дятьківці""","78200, Івано-Франківська обл., м. Коломия, вул. Заводська, 3",obolonenerg@ukr.net/(0342) 24549,2610600000,590.745,53.3815,0.028999999999999998,0.52,2.7125000000000004,50.120000000000005
05471891,"Філія ""Русанівський спецкар""єр"" Дочірнього підприємства ""Хмельницький облавтодор"" Відкритого акціонерного товариства ""Державна акціонерна компанія ""Автомобільні дороги України""""","31535, Хмельницька обл., Летичівський р-н, с. Русанівці",ruskaryer@i.ua/(03857)97100,6823081202,590.548,46.57,0.0,1.0539999999999998,0.368,45.148
2781803936,ФОП Космач Максим Анатолійович,"12505,Житомирська обл. м. Коростишів, пров. Назаренка, 1а, кв. 38",kosm-max@yandex.ru/0965143001,1822510100,590.525,396.172,0.035,0.02,0.192,395.925
34054242,"ТзОВ ""СВіТ КАМЕНЯ""","13010, Житомирська обл, Романівський рн, с.Прутівка, вул. Леніна, буд. 1",_svit_kamenya2@ukr.net/0974010047,1821484001,590.5,590.5,0.0,0.0,0.0,590.5
20647608,Селянське фермерське господарство Маркевича Петра Миколайовича,"27025, Кіровоградська область, Добровеличківський район, с. Вороб'ївка",markevi4-@ukr.net/(05253)53303,3521780800,590.47,12.9596,0.0006,1.12,0.319,11.52
41429133,"ТЗоВ ""Нововолинський м'ясокомбінат""","44700, Волинська обл. м. Нововолинськ вул. Луцька, 3",nmk_asu@pankurchak.com.ua/+380983767404,0710700000,589.5070000000001,274.57,0.063,0.0,0.0,274.507
33437108,"ТОВ ""АР-НО""",54003 м. Миколаїв вул. Потьомкінська 131-А,arno.office.2005@gmail.com/0512584534,4810137200,589.4,34.0111,0.1111,0.0,0.0,33.9
31439454,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОЛЮС-ХХІ""","61052, м. Харків, Холодногірський район, вул. Копиловська, 27",/050 345 9936,6310137200,588.5699999999999,72.791,0.10300000000000001,0.0,0.018000000000000002,72.67
04529944,Приватне акціонерне товариство «Березанський комбікормовий завод»,"07543, Київська обл., м. Березань, вул. Маяковського, буд. 12",bkz12@ukr.net/04576-6-57-35,3210400000,588.361,54.258,0.052000000000000005,0.0,5.595,48.611000000000004
00385840,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «ЯГОТИНСЬКЕ»,"07700, Київська обл., Яготинський р-н., м. Яготин, вул. Незалежності, буд. 34",t.smashna@niva-sa.com.ua/(050)381 60 49,3225510100,588.3000000000001,18.7106,0.025599999999999998,0.8849999999999999,0.0,17.8
32468973,ФЕРМЕРСЬКЕ ГОСПОДАРСТВО СХІД-БОРОВОЇ,"63801, Харківська область, Борівський район, смт.Борова, вул.Шкільна, 77",/057-59-66-316,6321055100,588.215,111.625,0.06,0.3,0.55,110.715
39350398,ТОВ «ІНЖАГРО»,"03680, м. Київ , Голосіївський р-н., пров. Охтирський., буд. 7 оф.2-102",injagro777@gmail.com/537-02-12,8036100000,587.64,130.38,0.09,0.0,0.15,130.14
36018206,"ТОВ ""СПОРТ-СТАНДАРТ""","01014,місто Київ , вулиця Катерини Білокур, будинок 1 , офіс 23",sokolovska.yevheniia@sportlife.kiev.ua/0975071947,8036300000,587.5,291.0593,0.059300000000000005,0.0,0.0,291.0
37092076,"Товариство з обмеженою відповідальністю ""Незалежна консультаційна група""","61031, Харківська обл, м. Харків, вул. Нестерова,2",/716-40-60,6310136900,587.385,145.513,0.088,0.0,0.04,145.385
32237716,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕНЕРГОРЕСУРС І КО""","61128, м. Харків, проспект Льва Ландау,149",lebedeva.ga@energoresurse.com.ua/(057)756-35-10,6310138500,586.708,110.8032,0.09519999999999999,0.0,0.0,110.708
36779539,ТОВ «ПАРФУМЕРНО-КОСМЕТИЧНА КОМПАНІЯ« ДНД»,"Україна, 20721, Черкаська обл., Смілянський район, с. Балаклея, пров. Силікальцитний, буд. 4",fabric@florasecret.com.ua/0503363621,7123780501,584.054,1.1199999999999999,0.062,0.53,0.174,0.354
33717679,"ТОВ""Сонячне насіння""",01024 м.Київ вул. Богомольця.7/14,kz_com@meta.ua/0953598583,1220755100,583.74,583.74,0.0,0.0,0.0,583.74
02071197,Харківський національний університет радіоелектроніки (Дослідний завод Харківського національного університету радіоелектроніки),"61166, Україна, м. Харків, проспект Науки, 14",experimental.plant@nure.ua/702-12-02,6310136300,583.505,9.023000000000001,0.063,0.5,0.205,8.255
40413625,"СЕЛЯНСЬКЕ (ФЕРМЕРСЬКЕ) ГОСПОДАРСТВО ""БАГАТИР""","63100, Харківська область, Коломацький район, смт.Коломак, вул.Щорса, 1",/068-317-47-07,6323255100,583.35,190.67499999999998,0.05,0.26,0.265,190.10000000000002
31928944,"ТОВ ""Агрофірма""Промінь""","27620.вул.Кірова,15 с.Аджамка,Кіровоградський район,Кіровоградська область",promin.2014@ukr.net/0522311531,3522580301,582.962,77.37,0.0,0.9430000000000001,0.7150000000000001,75.71199999999999
30751330,"ТОВ ""НВП ""Харківбудкомплект""","61052, м. Харків, Холодногірський р-н, Червоноармійська, 8/10, оф.30",xck@yukr.net/0577311459,6310137200,582.9300000000001,239.7319,0.0359,0.03,3.0360000000000005,236.63
40674079,"ТОВ ""АГРАРІАН ФУД ТЕХНОЛОДЖИЗ ПРОДАКШН""","03035, м. Київ, вул. Сурікова, 3 А",S.Mazhara@afth.com.ua/04594-6-96-96,8038900000,582.9,125.759,0.069,0.0,2.29,123.4
38408140,ТОВ «ФЛК-ІНВЕСТ»,"08500, Київська обл., м.Фастів, вул. Поліграфічна, 7",ya.levandovskaya@flk.univest.ua/(096)285-08-51,3211200000,582.5,28.4032,0.08320000000000001,0.0,2.82,25.5
31794809,"ТОВ ""Європейська фабрика""","90400, м. Хуст, вул. Небесної Сотні, 122-124",europeanmanufactures@gmail.com/0314251342,2110800000,582.479,250.23000000000002,0.046,0.20500000000000002,0.0,249.97899999999998
02005378,Жашківська центральна районна лікарня,"19200 Черкаська область, м. Жашків, вул. Лікарняна, 19",marina_econom@ukr.net/0474762304,7120910100,582.25,67.7812,0.0072,0.587,3.787,63.400000000000006
31121064,Фермерське господарство «Кам’янече» Петрова Леоніда Юрійовича,"26110 Кіровоградська обл., Новоархангельський р-н с. Кам’янече",slpetrov@ukr.net/05255 3 41 15,3523681801,582.014,134.6843,0.0003,0.847,0.473,133.364
30768013,"Приватне багатопрофільне підприємство ""Парітет""","73486, Херсонська область, м. Херсон, смт Антонівка, вул.Шахтарська, 27",status_ks@mail.ru/050 828 56 72,6524781001,581.165,581.165,0.0,0.0,0.0,581.165
38130447,"ТОВ ""Велтайм""","01030, м. Київ, вул. Саксаганського, 57-Б",semeshow@factor.com.ua/0675083119,1824210100,581.0,132.08,0.08,0.0,1.0,131.0
1244502108,ФОП Кашиця Марія Степанівна,"11653, Житомирська область, Малинський район, с.Забране",igorlitvinenko@ukr.net/068-77-17-468,1823481407,580.75,112.8436,0.0936,0.0,0.0,112.75
34739646,"Товариство з обмеженою відповідальністю ""Нива Поділля""","30317, ХМельницька область, Ізяславський р-н, с. Шекеринці, вул. Радянська, 5",nyvapodillya@ukr.net/3-66-60,6822188701,580.27,380.608,0.0,0.396,0.042,380.17
37136301,"ТзОВ ""Світанок Ойл Трейд""","80316, Львівська обл., Жовківський р-н., м. Рава-Руська, вул. Лугова, 27",/0 800 309 077,4622710400,580.0,30.56,0.06,0.5,0.0,30.0
01992877,Мелітопольська центральна районна лікарня,"72355, Запорізька область, Мелітопольський район, с. Семенівка,в ул. Першотравнева, 57",mel_crb@ukr.net/06192-5-07-93,2323084001,579.871,579.871,0.0,0.0,0.0,579.871
00377791,"ПАТ ""КОРОСТЕНСЬКИЙ ХЛІБОЗАВОД""","11508, Житомирська обл., м. Коростень, вул. Шолом-Алейхема,62",korosren.hleb@ukr.net/0414242044,1810700000,579.8660000000001,29.833,0.057,0.49,0.42,28.866
39645469,"ТОВ ""Одеський Торговий дім ""Сонячна долина Трейд""","65039, м. Одеса, вул. Середньофонтанська, 16",/0487288962,5110137500,579.7869999999998,133.114,0.087,0.0,0.24,132.787
31800026,"Товариство з обмеженою відповідальністю ""ЗАВОД САМОХІДНИХ ШАСІ""","61052, м. Харків, Новобаварський р-н, пров. Сімферопольський, 6",/712 32 29,6310137900,579.577,444.33299999999997,0.0,0.24,0.316,443.777
1673300855,Фізична особа підприємець Томіло Віктор Володимирович,"18035м. Черкаси, вул. Кириченко, 26",larisariabenko@ukr.net/0984395147,7110136700,579.5719999999999,81.23199999999999,0.01,0.0,9.149999999999999,72.072
35749278,"Приватне підприємство ""Дан Авто""","81054,Львівська обл, Яворівський р-н, м. Новояворівськ, вул. С.Бандери ,23",dan_avto@ukr.net/0975030193,4625810500,579.5,20.62,0.0,1.1199999999999999,0.0,19.5
33599344,ТОВ «ЛОНДРЕКТ»,"04119, м. Київ, вул. Сімї Хохлових, 8",avtomoyka_10@ukr.net/067-378-86-00,8039100000,579.26,127.01930000000002,0.039299999999999995,0.0,5.220000000000001,121.76
00386287,"ТДВ ""2-ге ім. Петровського""","27307, Кіровоградська обл., Олександрівський район, село Веселе, вул. Набережна 1Б",arsen.jan20061970@gmail.com/05242-3-21-39,3520581701,579.093,124.90740000000001,0.0004,0.8400000000000001,0.674,123.393
03753579,СІЛЬСЬКОГОСПОДАРСЬКИЙ ВИРОБНИЧИЙ КООПЕРАТИВ «МИР»,"09511, Київська обл., Таращанський р-н, с. Чернин, вул. Ювілейна, буд. 26",03753579@ukr.net/(045)663-32-33,3224488201,578.9,323.59999999999997,0.01,0.0,4.19,319.4
36814630,"ТОВ ""Пирятин-Автосервіс""",Полтавська обл.м.Пирятин. вул Цибаня 139 г,nemyjnoga_sto@ukr.net/067-440-39-29,5323810100,578.82,3.6384,0.0008,0.8732,2.7644,0.0
2469802064,ФОП Паша Світлана Михайлівна,"12500 Житомирська обл, м.Коростишів, вул. Горького, 24-а, кв. 7",Sbpasha@ukr.net/04130-5-84-73,1822510100,578.53,385.15720000000005,0.0332,0.018000000000000002,0.376,384.73
22967501,"ТОВ ""ОДЕОН""","03134., м. Київ, вул. Трублаїні, 2",odeon.tov@gmail.com/044-458-91-11,8038600000,578.165,82.5878,0.09900000000000002,0.0,0.0138,82.475
30767659,"Товариство з обмеженою відповідальністю Агрофірма ""Вибір""","64440, Харківська область, Зачепилівський район, с. Бердянка",/0576154747,6322280501,577.51,221.31,0.05,0.1,1.15,220.01
39731809,"ТОВ ""АСТЕЛ КАР""","39600, Полтавська обл., м. Кременчук, вул. Халаменюка, б.8, офіс 124",astel2@i.ua/0675405514,5310436100,577.375,157.459,0.084,0.0,0.0,157.375
38273194,"ТОВ ""Торгівельно - промислова корпорація""","85300 Україна Донецька область, м. Покровськ, вул.Шевченко, буд.2",dondrag@ukr.net/050-279-80-15,1413200000,577.131,550.6220000000001,0.0,0.0,0.541,550.081
14308836,"Публічне акціонерне товариство ""УКРНДІПРОДМАШ""","04112, м. Київ, Шевченківський р-н, вул. Дегтярівська, 48",ukrndiprodmash@gmail.com/044-537-48-64,8039100000,577.0,577.0,0.0,0.0,0.0,577.0
03447888,"Філія ""Теофіпольський райавтодор"" Дочірнього підприємства ""Хмельницький облавтодор"" Відкритого акціонерного товариства ""Державна акціонерна компанія ""Автомобільні дороги України""""","30600, Хмельницька обл., смт. Теофіполь, вул. Леніна, 82",teofipolrad2303@gmail.com/(03844)31501,6824755100,576.612,11.068000000000001,0.0,1.1199999999999999,0.136,9.812000000000001
40148165,"ТОВ ""СП""Автострада""","21036, Вінницька область, м. Вінниця, вулиця Д. Галицького, будинок 27, каб.21",lenabela@email.ua/(097) 997 8180,0520655900,576.3040000000001,92.856,0.02,0.62,1.512,90.70400000000001
30641728,ТОВ «ВІКІТАН»,"22800, Вінницька обл, м. Немирів, вул. Тімірязєва, 44",vikitan_l@meta.ua/(04331)2-05-40,0523010100,576.134,21.079,0.0,1.087,0.258,19.733999999999998
34113538,"СВК ""Агрофірма ""Жовтень""","вул. Бочанська, 2б, с. Мартинівка, Тростянецький район, 42830",hrr328828@ukr.net/0545856746,5925085000,576.126,23.672,0.1,0.09,0.156,23.326
05384318,Волинська обласна психіатрична лікарня No1 м.Луцька,"Волинська обл., Луцький р-н, с.Липини, вул. Теремнівська 98",vopl1@ukr.net/0332774903,0722883400,575.882,270.21549999999996,0.05349999999999999,0.0,0.78,269.382
01996651,"КНП ""4-а міська клінічна лікарня м. Львова""","79005, м. Львів, вул. Стецька, 3",/0322602103,4610136600,575.8720000000001,216.079,0.057,0.15000000000000002,0.0,215.872
32325215,"Комунальне підприємство "" Теплогарант""","41600 Сумська область м.Конотоп вул.Садова,39а",teplogarantkonotop@ukr.net/05447 61665,5910400000,575.546,36.422000000000004,0.092,0.156,0.028,36.146
05511975,"ТОВ""Кіровоградвторма""","м.Кропивницький, вул.В.Терешкової, 215",laskavtorma5@gmail.com/0522-27-75-48,3510136300,574.62,129.755,0.075,0.04,1.02,128.62
30088241,"ППА ""Вікторія""","22200 Вінницька обл м.Погребище вул.Вінницька,34",3008824121@ukr.net/067-282-36-88,0523410100,574.62,166.8668,0.0024,0.72,0.7444,165.4
39562042,"ТОВ ""ВСФ ТЕХНОЛОДЖІС""","18007, місто Черкаси, проспект Хіміків, буд.12/2",vsftechno@gmail.com/0472 555 057,7110136700,574.58,24.906000000000002,0.106,0.02,0.2,24.580000000000002
32464979,"Приватне підприємство ""Добринівський цегельний завод""","59444, Чернівецька обл., Заставнівський р-н, с.Добринівці, вул.І.Діброви, 27",/(0237) 31301,7321584001,574.25,327.49550000000005,0.0105,0.27,1.215,326.0
40059699,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЗЛАТОМІТ""","18031, Черкаська обл., м. Черкаси, вул. Красіна, б. 26 (19700, м. Золотоноша, вул. Жашківська, 32 А)",zlatomit@yandex.ua/(04737)2-36-97,7110400000,574.0,560.0208,0.0008,0.02,0.0,560.0
05407344,ТОВ «Агрошляхбуд»,"67200, Одеська обл., Іванівський район, с. Прохорове, вул.Братів Лизогубових, 1",ads.iw@online.ua/04854 31261,5121881209,573.8499999999999,13.48,0.037000000000000005,0.59,1.653,11.2
31960239,"Приватне підприємство ""АРЕАЛ""","27444, Кіровоградська область, Знам'янський район, с. Суботці, вул. 60-річчя Жовтня, 29",areal_02@ukr.net/(0523)346259,3522286301,573.3308,59.3054,0.0,1.022,0.0826,58.2008
08564400,"Державна установа ""Рівненський слідчий ізолятор""",33001 м.Рівне вул.Дворецька 116,vigz-sizo@ukr.net/0362 26 65 60,5610100000,573.1,543.106,0.006,0.0,0.0,543.1
21474156,"ДЕРЖАВНЕ АВТОТРАНСПОРТНЕ ПІДПРИЄМСТВО ""АВТОМЕХБАЗА""","01113, м. Київ, Печерський р-н, пров. Лабораторний, 7-а",Vasyarabovoliuk@gmail.com/(044)5285576,8038200000,572.96,180.96,0.0,0.0,8.0,172.96
13668366,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АДМІРАЛ ІНТЕРНЕЙШНЛ» ЛТД ІНК,"03124,м. Київ, Солом’янський р-н, вул. Миколи Василенка, буд. 7 А",vera.lototska@gmail.com/(0445260802,8038900000,572.902,251.2649,0.0009,0.502,1.36,249.40200000000002
00496573,Подільської дослідної станції садівництва інституту садівництва Національної академії аграрних наук України»,"23226, Вінницька область, Вінницький район, с. Медвеже Вушко, вул. Наукова, б. 1",vtvbuch@i.ua/0432581335,0520683800,572.4640000000002,12.600000000000003,0.006,1.0,0.63,10.964000000000002
14317108,Державна установа «Центр обслуговування підрозділів Міністерства внутрішніх справ України»,"04116, м. Київ, вул. Довнар-Запольського, 8",APM_30@ukr.net/254-95-79,8039100000,572.227,36.2063,0.0293,0.0,7.949999999999999,28.227
33675000,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НАУКОВО-ВИРОБНИЧЕ ПІДПРИЄМСТВО МОНОЛІТ-ЕНЕРГО""","61057, м. Харків, вул. Пушкінська, буд. 21/23",monolit_energo@ukr.net/(057)760-38-18,6310137200,571.848,15.98,0.11,0.0,0.12200000000000001,15.748000000000001
22209806,Приватно-орендне підприємство ім. Гагаріна,"26141, Кіровоградська область, Новоархангельський район, с. Мар'янівка",popgagarina@gmail.com/(05255)2-28-47,3523682701,571.528,142.59300000000002,0.001,0.799,0.515,141.27800000000002
33629284,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «Транс Атлантік Фіш»,"03126, м. Київ, Солом’янський р-н, вул. Гер.Севастополя, буд. 36/1, кв. 84",anna.triukhina@gmail.com/(099)9441004,3222410600,571.44,18.3678,0.1008,0.09,0.08700000000000001,18.09
41481188,"Товариство з обмеженою відповідальністю ""Агрокомпанія Прикарпаття""","77400, Івано-Франківська обл., Тисменицький р-н, м. Тисмениця, вул. Галицька, 93",MedychenkoN@ulf.com.ua/(067)214-58-03,2625810100,571.0,144.7,0.0,0.0,8.7,136.0
26435031,ФОП Овдійчук Галина Михайлівна,"116, Житомирська обл., м. Малин, вул. Макаренка, 29",owdeichuk@ukr.net/0930852561,1823780401,570.76,570.76,0.0,0.0,0.0,570.76
33092952,Приватне підприємство «Український водний сервіс»,"08296, Київська обл., м.Ірпінь, смт. Ворзель, вул. Ковельська, буд.4",zaqliansky@ua.fm/0673526174,3210945600,570.683,341.75899999999996,0.045,0.0,0.081,341.633
38915453,"ТОВ ""ТОРГОВИЙ ДІМ ""ШАНТІЛЬ""","07501,смт.Баришівка, вул. Софіївська, буд.34/102",info@shanti.com.ual/097 452 29 91,3220255100,570.4970000000001,570.4970000000001,0.0,0.0,0.0,570.4970000000001
01554278,"ПАТ ""Львівський Елегант""","79035 м. Львів ву3л. Зелена, 147",lvivelegant@ukr.net/(032)2700030,4610136800,570.2,330.248,0.048,0.0,0.0,330.2
2198303676,ФОП Стадник Геннадій Романович,"10025, Житомир, пров.2-й Польовий, 15",gena.stadnik@ukr.net/0679690177,1810136600,570.0569999999999,547.4145,0.0045000000000000005,0.0,0.003,547.407
36832052,"ТОВ ""Кнюппель Ферпакунг""","90252, Берегівський район, с. Велика Бакта, вул. Перемоги, 35 корпус А",viktor.blanyar@knueppel.com.ua/0314143457,2120483301,569.815,244.88000000000002,0.065,0.0,0.0,244.815
38468235,ТОВ «МИРГОРОДСЬКА ІНВЕСТИЦІЙНА ГРУПА»,"37600, Полтавська область, м.Миргород, вул.Незалежноств, 19",skritstka@gmail.com/093-997-88-68,5310900000,569.123,252.204,0.056,0.025,0.5,251.623
22764778,"Красилівський РЕМ АТ ""Хvельницькобленерго""","29016, м. Хмельницький, вул. Храновського, 11А",kr.rem@hoe.com.ua/(03855)42827,6822710100,569.081,30.9682,0.0212,0.866,0.0,30.081
2602801813,Лисенко Віталій Феліксович,"20700,Черкаська обл, м.Сміла, вул.Горліса-Горського,16,вк.65(фактич.адреса м.Сміла, вул.Мазура,30/1)",o.rudenko@agrochemproduct.com/0678803181,7110500000,568.64,12.4963,0.0763,0.14,2.1399999999999997,10.14
30711194,"ТзОВ ""ПАНХІМ""","45606 Волинська область, Луцький район, с.Рованці, вул.Промислова,17",panhim@lt.ukrtel.net/0332767563,0722880707,568.575,30.3425,0.0845,0.18300000000000002,0.5,29.575000000000003
23099739,"Товариство з обмеженою відповідальністю ""ГЕОІД""","27400, Кіровоградська область, м. Знам'янка, вул. Михайла Грушевського, буд. 14",urist@geoid.com.ua/(05233)7-43-43,3510600000,567.683,567.683,0.0,0.0,0.0,567.683
03749520,"ТОВ ""АГРОФІРМА ""ДРУЖБА""","71771, Запорізька область, Токмацький район, с. Новомиколаївка, вул. Космічна, 46",tovdrughba@gmail.com/0617844477,2325282801,567.6730000000001,191.212,0.0,0.62,1.3690000000000002,189.223
35772312,Товариство з обмеженою відповідальністю «АероНіка»,"08131, Київська обл., Киево-Святошинський р-н, вул. Пушкіна 39, с. Соф. Борщагівка",/(044)591-15-75,3222486200,567.5,0.46,0.11000000000000001,0.0,0.35,0.0
22091121,"ТОВ ""Тисагаз""","89452, Закарпатська область, Ужгородскій район, смт. Вовкове, вул Тайня,5км",Olga.Shamakina@tysagaz.com/0503722512,2124855501,567.245,303.863,0.0,0.518,0.1,303.24499999999995
31796607,"Товариство з обмеженою відповідальністю ""ГЕРМЕС-ПАРТНЕР""","61009, м. Харків, вул. Достоєвського,18, Основ'янський район",/(057)712-09-97,6310138800,567.102,32.366,0.097,0.0,1.017,31.252
31855391,"ПП ""Автостар""","18015 м. Черкаси, вул. Гоголя, 315, кв. 107 (факт м. Черкаси, вул. Дахнівська, 50/5)",sirius@avtostar.com.ua/0472330421,7110136700,567.0780000000001,219.1476,0.0696,0.0,0.0,219.078
31894402,"ПСП ""Злагода""","Рівнененська обл., Рівненський район, с.М.Шпаків",zlagoda.psp@mail.com/275541,5624686701,566.86,2.963,0.003,1.1,0.0,1.86
31583128,"ТОВ ""Транспассервіс""","13303, Житомирська обл., м. Бердичів, вул. Короленка, 41-т",sidorenko_zt@ukr.net/04143-40764,1810400000,566.8,5.933999999999999,0.102,0.088,0.14400000000000002,5.6
22101635,"ДП ""Мукатекс"" ТОВ ""Луготекс""","м. Мукачеве, вул. Ужгородська, 192 а",mukatex.ua@gmail.com/0313130124,2110400000,566.48,146.502,0.08,0.04,0.002,146.38
03339070,Цуманське виробниче управління житлово-комунального господарства,"45233, Волинська область, Ківерцівський р-н.,смт. Цумань,вул. Чехова,2",03339070@i.ua/(03365)94283,0721855700,566.4,566.4,0.0,0.0,0.0,566.4
31129880,ТОВ «ПРИМОР’Я»,"67780, Одеська обл., м. Білгород-Дністровський, смт. Сергіївка, вул. Набережна, буд. 3",Primorie.slazo2016@gmail.com/(04849) 47-2-4,5110345700,566.12,339.79400000000004,0.044,0.0,0.13,339.62
31489353,"ТОВ ""Ірлєн-2001""","18008, м. Черкаси, вул. Луценка,, 8",vk.laventa@gmail.com/634910,7110136700,566.018,29.854,0.07400000000000001,0.32999999999999996,0.032,29.418
33113076,"ПрАТ ""УДП"" ГВСП ""Кіліський суднобудівельний завод""",683003 обл. Одеська м. Кілія вул. Миру 3,pksrz@ukr.net/0484341480,5122310100,565.8535999999999,399.6692,0.0156,0.0,1.8,397.8536
30554583,Товариство з обмеженою відповідальністю «Артель»,"07832, Київська область, Бородянський район, смт. Бабинці, вул. 45-А",tsl@artisan.ua/063-366-14-33,3221055300,565.61,130.122,0.052000000000000005,0.33999999999999997,0.12,129.61
38441323,"ТОВ ""САВТОСЕРВІС""","03115, м. Київ, вул. М. Краснова, 27",skvortsov.e@asnova.com/044-206-26-20,8038600000,565.115,11.415,0.0,0.0,11.3,0.115
38888259,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МИЗА""","08404, Київська обл., м. Переяслав-Хмельницький, вул. Михайла Грушевського, буд. 54",info@econvp.com.ua/(044)2095107,3211000000,564.7,371.09000000000003,0.01,0.06,2.32,368.7
24789877,ТОВ «АЛЬПІ-Україна»,"54055. м. Миколаїв, вул. Млинна 21/1",business.alpi@gvail.com/0512360022,4810136300,564.221,27.461,0.079,0.216,0.6950000000000001,26.471000000000004
41300950,"ДОЧІРНЄ ПІДПРИЄМСТВО ""ЖАШКІВСЬКИЙ ЗАВОД ВАЖКОГО МАШИНОБУДУВАННЯ"" ПУБЛІЧНОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""НАУКОВО-ВИРОБНИЧЕ ПІДПРИЄМСТВО ""БІЛЬШОВИК""","19200, Черкаська обл., Жашківський район, м. Жашків, вул. Маслозаводська, буд. 3",zhm1972@ukr.net/(04747) 63462,7120910100,564.15,32.216,0.104,0.02,0.042,32.05
01527703,"Державне підприємство ""ЕКСПЕРЕМЕНТАЛЬНИЙ ЗАВОД МЕДИЧНИХ ПРЕПАРАТІВ ІНСТИТУТУ БІООРГАНІЧНОЇ ХІМІЇ ТА НАФТОПРОДУКТІВ НАЦІОНАЛЬНОЇ АКАДЕМІЇ НАУК УКРАЇНИ""","02099,м.Київ , Дарницький район, вул. Зрошувальна, 15-б",dpezmp-zbit@ukr.net/0445669968,8036300000,563.9,113.99000000000001,0.09,0.0,0.0,113.9
14308658,"ТДВ ""Бриг""","55210,Миколаївська обл. м. Первомайськ, вул. Корабельна, 30",brigktb@ukr.net/(05161)52301,4810400000,563.3,27.903999999999996,0.06,0.464,0.08,27.299999999999997
24475392,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ДІАМАНТ"" (З ІНОЗЕМНИМИ ІНВЕСТИЦІЯМИ)""","61013, Харківська обл, м.Харків, Київський район, вул.Шевченка, буд.111 А",/057-714-33-78,6310136600,563.284,11.132,0.1,0.1,0.048,10.884
20119134,"ТОВ ""ШАНС""","22865, Вінницька область, Немирівський район, смт. Ситківці, вул. Вокзальна, буд. 18",vadim.grebenjuk@gmail.com/0677223814,0523010100,562.67,2.6921999999999997,0.0022,1.0,1.02,0.67
32638083,"Приватне орендне сільськогосподарське підприємство ""Сидори""","09131, Київська область, Білоцерківський район, с. Сидори, вул. Радянська, 2",32638083@ukr.net/(04563)2-95-18,3220486001,562.6,6.6,0.0,0.8,3.2,2.6
30796611,"ТОВ ""УкрЛан""","70554, Запорізька область, Оріхівський район, с. Новопавлівка, вул. Суворова, 7",ukrlan@ukrlan.com/0612244010,2323984001,562.2,201.0948,0.0108,0.51,1.074,199.5
