EDRPOU,Name,Address,Contacts,KOATUU,Wastes_pzuv, Wastes_tonnes,amount_I,amount_II,amount_III,amount_IV
22339868,"ТзОВ ""Виробничо-комерційна фірма ""ПЛІТ""","79069, м. Львів, вул. Шевченка, 313",/(032) 240-44-2,4610137500,143.0,23.024,0.024,0.0,0.0,23.0
36535608,"ТзОВ ""Фабрика дверей ""Гранд""","80100, Львівська обл., м. Червоноград, пр. Шевченка, 16А",/0322949699,4611800000,133.5,133.5,0.0,0.0,0.0,133.5
20851881,"КЗ ЛОР ""Львівське обласне патологоанатомічне бюро""","79010, м. Львів, Личаківський р-н., вул. Пекарська, буд. 52",lopab@ukr.net/0322755497,4610137200,131.28,12.518,0.0,0.23800000000000002,0.0,12.28
23270759,"Спільне українсько-польське підприємство ТзОВ ""Етрус""","80381, м. Дубляни, вул. Львівська, 11, Жовківський р-н., Львівська обл.",etrus@ukr.net/(032)2941630,4622700000,129.702,4.862,0.01,0.15,0.0,4.702
30163187,"ПП ""Перфект-Дент""","79068, м. Львів, вул. Сеньковича, 37",/0322750749,4610136600,121.13149999999999,26.4341,0.0,0.0,1.9325999999999999,24.5015
30863609,"Споживче Товариство ""КАПЕЛЬКА""","80560, Львівська обл., Буський р-н., смт. Красне, вул. І. Франка, 83",/0322949765,4620655300,116.2,116.2,0.0,0.0,0.0,116.2
31677100,"Дочірнє підприємство ""Водоканал""","вул.Стуса,2, м.Ходорів,Львівська область, 81750",dpvodokanal@gmail.com/(03239) 53-8-3,4621510500,114.5,29.67,0.0,0.16999999999999998,0.0,29.5
25561685,"ПП ""ВЛАДАР""","81070, Львівська обл., Яворівський р-н., Івано-Франкове, вул. Великопільська, 7",/(03259)3-32-71,4625855300,114.3,9.402000000000001,0.012,0.09,0.0,9.3
20774293,"ТзОВ ""КРАПЕТ""лтд""","81127, Львівська обл., Пустомитівський р-н., с. Підбірці, вул. Технічна, 4",/0322948692,4623683802,111.174,111.174,0.0,0.0,0.0,111.174
31658774,"ТзОВ ""Горислав-авто""","м. Львів, вул. Пасічна, 125г",/0322425051,4620000000,110.4,10.6,0.0,0.2,0.0,10.4
20844622,"ТзОВ ""Маст""","79004, м. Львів, вул. Пекарська, буд. 13, кв. 7",/0322444454,4610137200,106.23100000000001,1.662,0.0,0.131,0.8,0.731
32282753,"ДП ""ДГ Львівської дослідної станції ІРГ НААНУ""","81555, Львівська обл., Городоцький р-н., смт. Великий Любінь, вул. Львівська, 11",/0676764757,4620955300,103.64,8.536,0.0,0.19,0.006,8.34
36856141,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНТАНГО ТРЕЙД""","03680, м.Київ, вул.Горького, 172, оф.517",office@contangotrade.com/+380445900065,4622410500,102.12200000000001,6.750000000000001,0.018000000000000002,0.0,0.11,6.622000000000001
37831243,"ТзОВ ""Тайм енд Спейс""","82400, Львівська обл., м. Стрий, вул. Сколівська, 9А",/0324539122,4611200000,101.66,16.785,0.005,0.12,0.0,16.66
31804345,"ДП ""Боднарівка"" Львівського комунального підприємства ""Зелений Львів""","79041, м. Львів, вул. Окружна, 56",bobnarivkaeko@gmail.com/0322384046,4610136900,100.4,100.4,0.0,0.0,0.0,100.4
2682804576,ФОП Шоробура Р.Б.,"82400, Львівська обл., м. Стрий, вул. Добрівлянська, 66а/6",/0000000,4600000000,90.34800000000001,90.34800000000001,0.0,0.0,0.0,90.34800000000001
2914402425,ФОП Ляшкевич Н.Р.,"82435, Львівська обл., Стрийський р-н., с. Грабовець, вул. Лопатинського, 141",/0000000,4625380601,90.34800000000001,90.34800000000001,0.0,0.0,0.0,90.34800000000001
3378203397,ФОП Душновський А.І.,"82470, львівська обл., Стрийський р-н., с. Жулин, вул. Стрийська, 11",/0000000,4625382401,90.34800000000001,90.34800000000001,0.0,0.0,0.0,90.34800000000001
01284761,"ТДВ ""Львівський експериментальний механічний завод""","79035, Львівська обл., м. Львів, вул. Жасминова, 5",/270-55-30,4610137200,87.15,10.731000000000002,0.011000000000000001,0.04,0.03,10.65
2494519120,ФОП Кужелєва Ж.І.,"82400, Львівська обл., м. Стрий, вул. Шевченка, 99/5",/0000000,4600000000,84.39699999999999,84.39699999999999,0.0,0.0,0.0,84.39699999999999
23957835,Комунальна 5-та міська клінічна поліклініка м. Львова,"79022, м. Львів, вул. Виговського, 32",5kmtuozlviv@ukr.net/032-262-72-07,4610136300,81.74100000000001,31.751,0.01,0.0,0.0,31.741
25203348,ФОП Турчин Володимир Володимирович,"82435, Львівська обл., Стрийський р-н., с. Грабовець, вул. Лопатинського, 141",/2332211,4625380601,76.0,26.01,0.01,0.0,0.0,26.0
38325844,"ТзОВ ""Грін Форест Юкрейн""","79053, м. Львів, вул. В. Великого, 16",greeforest.12@ukr.net/032-241-70-93,4610136900,75.0,0.015,0.015,0.0,0.0,0.0
32469516,"ТОВ ""Карпат-ЕКО","02090 м. Київ, бульв. Ярослава Гашека, буд. 18, офіс. 3",tovkarpateco@gmail.com/0684294155,4610300000,64.0,14.01,0.01,0.0,0.0,14.0
23952750,"Виробничо-торгівельне приватне підприємство ""Стиль""","82435, Львівська обл., Стрийський р-н., с. Грабовець, вул. Лопатинського, 141",/0000000,4625380601,61.195,61.195,0.0,0.0,0.0,61.195
34711238,"ТзОВ ""ЕТІСОФТ-УКРАЇНА""","79040, Львівська обл., м. Львів, вул. Патона, буд. 22",quality.oks@etisoft.com.ua/0322459782,4620910100,61.115,5.391,0.011,0.0,0.015,5.365
38208675,"ТОВ ""Компанія ""ФАВОРБУД""","79069, м. Львів, вул. Шевченка, 313",director@favorbud.com.ua/0676750897,4610100000,59.82,14.829,0.009000000000000001,0.0,0.0,14.82
27472231,ФОП Баб'як Тетяна Богданівна,"81132, Львівська обл., Пустомитівський р-н., с. Малечковичі, вул. Елітна, 29",/0975418540,4610136800,53.0,8.009,0.009000000000000001,0.0,0.0,8.0
